(39900000, 44424)
(33200000, 60346)
(19800000, 63761)
(13100000, 61219)
(6400000, 72395)
(57100000, 27726)
(50400000, 44316)
(43700000, 34033)
(37000000, 56597)
(30300000, 66745)
(23600000, 62835)
(16900000, 64275)
(10200000, 63834)
(60900000, 28884)
(3500000, 108662)
(54200000, 24522)
(47500000, 41009)
(40800000, 44163)
(34100000, 57705)
(20700000, 56998)
(14000000, 65846)
(7300000, 71662)
(58000000, 27657)
(600000, 112566)
(51300000, 27108)
(44600000, 42134)
(37900000, 46590)
(31200000, 56983)
(24500000, 69332)
(17800000, 69322)
(11100000, 64603)
(61800000, 26522)
(4400000, 92233)
(55100000, 36020)
(48400000, 41930)
(41700000, 41508)
(35000000, 60980)
(21600000, 54890)
(14900000, 58980)
(8200000, 67078)
(58900000, 26592)
(1500000, 96621)
(52200000, 41756)
(45500000, 33696)
(38800000, 36752)
(32100000, 67938)
(25400000, 63816)
(18700000, 72004)
(12000000, 64360)
(62700000, 37546)
(5300000, 96483)
(56000000, 30071)
(49300000, 43639)
(42600000, 39390)
(35900000, 55654)
(22500000, 54034)
(15800000, 59393)
(9100000, 63612)
(59800000, 28245)
(2400000, 102993)
(53100000, 28698)
(46400000, 38487)
(39700000, 40329)
(33000000, 59139)
(26300000, 74922)
(19600000, 58935)
(12900000, 60353)
(6200000, 84349)
(56900000, 28341)
(50200000, 34290)
(43500000, 38103)
(36800000, 55040)
(30100000, 70552)
(23400000, 61050)
(16700000, 57999)
(10000000, 66209)
(60700000, 31348)
(3300000, 103314)
(54000000, 27075)
(47300000, 35188)
(40600000, 39681)
(33900000, 57094)
(20500000, 51745)
(13800000, 65161)
(7100000, 80423)
(57800000, 25433)
(400000, 130711)
(51100000, 27307)
(44400000, 46548)
(37700000, 49570)
(31000000, 59175)
(24300000, 50576)
(17600000, 62160)
(10900000, 62572)
(61600000, 27420)
(4200000, 100736)
(54900000, 33434)
(48200000, 40015)
(41500000, 41707)
(34800000, 53177)
(21400000, 54423)
(14700000, 58251)
(8000000, 64311)
(58700000, 24638)
(1300000, 107047)
(52000000, 33796)
(45300000, 34363)
(38600000, 44024)
(31900000, 59612)
(25200000, 64343)
(18500000, 70597)
(11800000, 62737)
(62500000, 35775)
(5100000, 99425)
(55800000, 29581)
(49100000, 39914)
(42400000, 49229)
(35700000, 62524)
(22300000, 52219)
(15600000, 59865)
(8900000, 67259)
(59600000, 25551)
(2200000, 117225)
(52900000, 31459)
(46200000, 42723)
(39500000, 43307)
(32800000, 71222)
(26100000, 154433)
(19400000, 57417)
(12700000, 69054)
(6000000, 91950)
(56700000, 27031)
(50000000, 32444)
(43300000, 43330)
(36600000, 51475)
(29900000, 60569)
(23200000, 58623)
(16500000, 65835)
(9800000, 68734)
(60500000, 36286)
(3100000, 114774)
(53800000, 30158)
(47100000, 48719)
(40400000, 48409)
(33700000, 69887)
(20300000, 91384)
(13600000, 76227)
(6900000, 75608)
(57600000, 28316)
(200000, 123087)
(50900000, 29186)
(44200000, 37352)
(37500000, 51236)
(30800000, 65104)
(24100000, 51873)
(17400000, 63244)
(10700000, 65146)
(61400000, 26198)
(4000000, 107015)
(54700000, 29246)
(48000000, 34735)
(41300000, 39359)
(34600000, 67333)
(21200000, 60844)
(14500000, 57238)
(7800000, 69816)
(58500000, 22532)
(1100000, 102771)
(51800000, 36205)
(45100000, 31769)
(38400000, 50306)
(31700000, 57400)
(25000000, 58830)
(18300000, 63375)
(11600000, 68219)
(62300000, 35182)
(4900000, 90944)
(55600000, 29154)
(48900000, 35466)
(42200000, 49647)
(35500000, 63727)
(22100000, 56770)
(15400000, 57465)
(8700000, 68810)
(59400000, 25288)
(2000000, 94665)
(52700000, 30707)
(46000000, 48383)
(39300000, 45755)
(32600000, 55644)
(25900000, 93771)
(19200000, 55487)
(12500000, 71388)
(5800000, 94882)
(56500000, 28957)
(49800000, 31632)
(43100000, 42007)
(36400000, 45984)
(29700000, 9118)
(23000000, 56897)
(16300000, 57085)
(9600000, 70909)
(60300000, 28110)
(2900000, 100993)
(53600000, 27909)
(46900000, 34223)
(40200000, 44812)
(33500000, 60036)
(20100000, 56746)
(13400000, 66216)
(6700000, 72034)
(57400000, 28740)
